2024-9-25 22:59:08-log: Cannot access game frame or container.
2024-9-25 22:59:09-debug: asset-db:require-engine-code (1685ms)
2024-9-25 22:59:10-log: meshopt wasm decoder initialized
2024-9-25 22:59:10-log: [box2d]:box2d wasm lib loaded.
2024-9-25 22:59:10-log: [bullet]:bullet wasm lib loaded.
2024-9-25 22:59:10-log: Cocos Creator v3.8.3
2024-9-25 22:59:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:26.10MB, end 77.70MB, increase: 51.60MB
2024-9-25 22:59:10-debug: [Assets Memory track]: asset-db-plugin-register: programming start:78.57MB, end 82.12MB, increase: 3.56MB
2024-9-25 22:59:12-debug: [Assets Memory track]: asset-db-plugin-register: builder start:82.14MB, end 204.93MB, increase: 122.79MB
2024-9-25 22:59:12-debug: [Assets Memory track]: asset-db-plugin-register: project start:78.44MB, end 208.47MB, increase: 130.03MB
2024-9-25 22:59:12-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:77.71MB, end 208.49MB, increase: 130.78MB
2024-9-25 22:59:12-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:205.16MB, end 208.40MB, increase: 3.25MB
2024-9-25 22:59:12-debug: asset-db:worker-init: initPlugin (2299ms)
2024-9-25 22:59:12-debug: [Assets Memory track]: asset-db:worker-init start:26.09MB, end 203.41MB, increase: 177.32MB
2024-9-25 22:59:12-debug: Run asset db hook programming:beforePreStart success!
2024-9-25 22:59:12-debug: Run asset db hook programming:beforePreStart ...
2024-9-25 22:59:12-debug: Run asset db hook engine-extends:beforePreStart ...
2024-9-25 22:59:12-debug: Run asset db hook engine-extends:beforePreStart success!
2024-9-25 22:59:13-debug: asset-db:worker-init (5216ms)
2024-9-25 22:59:13-debug: asset-db-hook-programming-beforePreStart (338ms)
2024-9-25 22:59:13-debug: asset-db-hook-engine-extends-beforePreStart (337ms)
2024-9-25 22:59:13-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\animation background: #aaff85; color: #000; color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\left\attack.plist@fbb86background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\right\attack.plist@bc195background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\top\attack.plist@0f87fbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@14284background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\right\attack.plist@0d382background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\top\attack.plist@9b720background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@20560background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\right\attack.plist@e9f27background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\top\attack.plist@6be45background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@abddfbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\attack\top\attack.plist@e0eb5background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@162f5background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\bottom\idle.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@c614ebackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\bottom\idle.plist@2f0abbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\left\idle.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@36d0ebackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\bottom\idle.plist@d54ddbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\right\idle.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@fc667background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\bottom\idle.plist@e7a14background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\left\idle.plist@f57dcbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@fac29background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\bottom\idle.plist@e1accbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\right\idle.plist@bea50background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\left\idle.plist@e261bbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@e7143background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\right\idle.plist@7a506background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\left\idle.plist@f4569background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@b1cd5background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@27214background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\left\idle.plist@64eabbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\right\idle.plist@d1bbabackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@bfc52background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@34361background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\right\idle.plist@e05b1background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@80d13background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@60656background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\top\idle.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@530eabackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@62403background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\top\idle.plist@33247background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@62838background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\player\turnleft\idle\top\idle.plistbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\bottom\death.plist@87ef3background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\top\idle.plist@1b624background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@81118background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\player\turnleft\idle\top\idle.plist@9d41cbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\top\idle.plist@0e1d5background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@6b65cbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\player\turnleft\idle\top\idle.plist@95e25background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\idle\top\idle.plist@6c32ebackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@ba600background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\player\turnleft\idle\top\idle.plist@fc02abackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@567f4background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\player\turnleft\idle\top\idle.plist@695babackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@9a1cbbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@356c3background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@0461fbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@be695background: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: %cReImport%c: E:\git\Cramped_Room_Of_Death\assets\resources\texture\woodenskeleton\death\top\death.plist@2ef9fbackground: #aaff85; color: #000;color: #000;
2024-9-25 22:59:19-debug: lazy register asset handler directory
2024-9-25 22:59:19-debug: lazy register asset handler json
2024-9-25 22:59:19-debug: lazy register asset handler text
2024-9-25 22:59:19-debug: lazy register asset handler *
2024-9-25 22:59:19-debug: lazy register asset handler spine-data
2024-9-25 22:59:19-debug: lazy register asset handler dragonbones
2024-9-25 22:59:19-debug: lazy register asset handler dragonbones-atlas
2024-9-25 22:59:19-debug: lazy register asset handler javascript
2024-9-25 22:59:19-debug: lazy register asset handler terrain
2024-9-25 22:59:19-debug: lazy register asset handler typescript
2024-9-25 22:59:19-debug: lazy register asset handler scene
2024-9-25 22:59:19-debug: lazy register asset handler prefab
2024-9-25 22:59:19-debug: lazy register asset handler sprite-frame
2024-9-25 22:59:19-debug: lazy register asset handler tiled-map
2024-9-25 22:59:19-debug: lazy register asset handler buffer
2024-9-25 22:59:19-debug: lazy register asset handler image
2024-9-25 22:59:19-debug: lazy register asset handler sign-image
2024-9-25 22:59:19-debug: lazy register asset handler alpha-image
2024-9-25 22:59:19-debug: lazy register asset handler texture-cube
2024-9-25 22:59:19-debug: lazy register asset handler texture
2024-9-25 22:59:19-debug: lazy register asset handler erp-texture-cube
2024-9-25 22:59:19-debug: lazy register asset handler render-texture
2024-9-25 22:59:19-debug: lazy register asset handler texture-cube-face
2024-9-25 22:59:19-debug: lazy register asset handler rt-sprite-frame
2024-9-25 22:59:19-debug: lazy register asset handler gltf
2024-9-25 22:59:19-debug: lazy register asset handler gltf-mesh
2024-9-25 22:59:19-debug: lazy register asset handler gltf-animation
2024-9-25 22:59:19-debug: lazy register asset handler gltf-skeleton
2024-9-25 22:59:19-debug: lazy register asset handler gltf-scene
2024-9-25 22:59:19-debug: lazy register asset handler gltf-material
2024-9-25 22:59:19-debug: lazy register asset handler gltf-embeded-image
2024-9-25 22:59:19-debug: lazy register asset handler fbx
2024-9-25 22:59:19-debug: lazy register asset handler material
2024-9-25 22:59:19-debug: lazy register asset handler physics-material
2024-9-25 22:59:19-debug: lazy register asset handler effect-header
2024-9-25 22:59:19-debug: lazy register asset handler effect
2024-9-25 22:59:19-debug: lazy register asset handler audio-clip
2024-9-25 22:59:19-debug: lazy register asset handler animation-clip
2024-9-25 22:59:19-debug: lazy register asset handler animation-graph
2024-9-25 22:59:19-debug: lazy register asset handler animation-graph-variant
2024-9-25 22:59:19-debug: lazy register asset handler animation-mask
2024-9-25 22:59:19-debug: lazy register asset handler ttf-font
2024-9-25 22:59:19-debug: lazy register asset handler bitmap-font
2024-9-25 22:59:19-debug: lazy register asset handler particle
2024-9-25 22:59:19-debug: lazy register asset handler sprite-atlas
2024-9-25 22:59:19-debug: lazy register asset handler auto-atlas
2024-9-25 22:59:19-debug: lazy register asset handler label-atlas
2024-9-25 22:59:19-debug: lazy register asset handler render-pipeline
2024-9-25 22:59:19-debug: lazy register asset handler render-stage
2024-9-25 22:59:19-debug: lazy register asset handler render-flow
2024-9-25 22:59:19-debug: lazy register asset handler instantiation-mesh
2024-9-25 22:59:19-debug: lazy register asset handler instantiation-material
2024-9-25 22:59:19-debug: lazy register asset handler instantiation-skeleton
2024-9-25 22:59:19-debug: lazy register asset handler instantiation-animation
2024-9-25 22:59:19-debug: lazy register asset handler video-clip
2024-9-25 22:59:19-debug: asset-db:worker-startup-database[assets] (6604ms)
2024-9-25 22:59:19-debug: init worker message success
2024-9-25 22:59:19-debug: asset-db:start-database (7048ms)
2024-9-25 22:59:19-debug: asset-db:ready (15224ms)
2024-9-25 22:59:19-debug: programming:execute-script (6ms)
2024-9-25 22:59:20-debug: [Build Memory track]: builder:worker-init start:162.22MB, end 176.55MB, increase: 14.34MB
2024-9-25 22:59:20-debug: builder:worker-init (867ms)
2024-9-25 23:00:24-debug: refresh db internal success
2024-9-25 23:00:24-debug: Run asset db hook engine-extends:afterRefresh ...
2024-9-25 23:00:24-debug: Run asset db hook engine-extends:afterRefresh success!
2024-9-25 23:00:24-debug: refresh db assets success
2024-9-25 23:00:24-debug: asset-db:refresh-all-database (380ms)
2024-9-25 23:00:24-debug: asset-db:worker-effect-data-processing (1ms)
2024-9-25 23:00:24-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-9-25 23:00:26-debug: Query all assets info in project
2024-9-25 23:00:26-debug: init custom config: keepNodeUuid: false, useCache: true
2024-9-25 23:00:26-debug: Query asset bundle start, progress: 0%
2024-9-25 23:00:26-debug: // ---- build task Query asset bundle ----
2024-9-25 23:00:26-debug:   Number of all scripts: 35
2024-9-25 23:00:26-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-9-25 23:00:26-debug:   Number of other assets: 906
2024-9-25 23:00:26-debug:   Number of all scenes: 1
2024-9-25 23:00:26-debug: // ---- build task Query asset bundle ---- (34ms)
2024-9-25 23:00:26-debug: Query asset bundle start, progress: 5%
2024-9-25 23:00:26-debug: run build task Query asset bundle success in 34 ms√, progress: 5%
2024-9-25 23:00:26-debug: [Build Memory track]: Query asset bundle start:166.84MB, end 167.25MB, increase: 417.66KB
2024-9-25 23:00:26-debug: // ---- build task Query asset bundle ----
2024-9-25 23:00:26-debug: run build task Query asset bundle success in 2 ms√, progress: 10%
2024-9-25 23:00:26-debug: [Build Memory track]: Query asset bundle start:167.26MB, end 167.41MB, increase: 153.61KB
2024-9-25 23:00:26-debug: Sort some build options to settings.json start, progress: 10%
2024-9-25 23:00:26-debug: // ---- build task Sort some build options to settings.json ----
2024-9-25 23:00:26-debug: // ---- build task Query asset bundle ---- (2ms)
2024-9-25 23:00:26-debug: run build task Sort some build options to settings.json success in √, progress: 12%
2024-9-25 23:00:26-debug: [Build Memory track]: Sort some build options to settings.json start:167.42MB, end 167.44MB, increase: 10.82KB
2024-9-25 23:00:26-debug: Fill script data to settings start, progress: 12%
2024-9-25 23:00:26-debug: // ---- build task Fill script data to settings ----
2024-9-25 23:00:26-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-9-25 23:00:26-debug: run build task Fill script data to settings success in 1 ms√, progress: 13%
2024-9-25 23:00:26-debug: [Build Memory track]: Fill script data to settings start:167.45MB, end 167.46MB, increase: 15.71KB
